my_title,Run,treat,treatDescription,bleachGeneral,bleachSpecific,measurement,quote,title,notes,ref
j1_thisStudy_PRJNA559404,s118_S153,cold_then_heat,CtH.N10.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s119_S154,cold_then_heat,CtH.N10.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s120_S155,cold_then_heat,CtH.N10.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s121_S156,heat,Ht2.L1.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s122_S157,heat,Ht2.L1.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s123_S158,heat,Ht2.L1.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s125_S159,heat,Ht2.N2.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s126_S160,heat,Ht2.N2.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s127_S161,control,Tw.L1.C.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s128_S162,control,Tw.L1.C.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s129_S163,control,Tw.L1.C.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s130_S164,control,Tw.N2.C.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s131_S165,control,Tw.N2.C.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s132_S166,control,Tw.N2.C.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s133_S167,heat,Ht2.N1.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s134_S168,heat,Ht2.N1.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s135_S169,heat,Ht2.N1.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s136_S170,heat_then_cold,HtC.L1.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s137_S171,heat_then_cold,HtC.L1.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s138_S172,heat_then_cold,HtC.L1.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s139_S173,control,Tw.N1.C.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s140_S174,control,Tw.N1.C.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s141_S175,control,Tw.N1.C.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s142_S176,cold_then_heat,CtH.N2.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s143_S177,cold_then_heat,CtH.N2.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s144_S178,cold_then_heat,CtH.N2.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s145_S179,cold_then_heat,CtH.N1.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s146_S180,cold_then_heat,CtH.N1.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s147_S181,cold_then_heat,CtH.N1.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s148_S182,cold_then_heat,CtH.L1.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s149_S183,cold_then_heat,CtH.L1.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s150_S184,cold_then_heat,CtH.L1.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s151_S185,cold_then_heat,CtH.N1.T.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s152_S186,cold_then_heat,CtH.N1.T.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s153_S187,cold_then_heat,CtH.N1.T.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s154_S188,control,Tw.L1.C.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s155_S189,control,Tw.L1.C.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s156_S190,control,Tw.L1.C.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s157_S191,cold_then_heat,CtH.N2.T.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s158_S192,cold_then_heat,CtH.N2.T.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s159_S193,cold_then_heat,CtH.N2.T.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s160_S194,control,Tw.N2.C.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s161_S195,control,Tw.N2.C.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s162_S196,control,Tw.N2.C.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s163_S197,control,Tw.N1.C.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s164_S198,control,Tw.N1.C.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s165_S199,control,Tw.N1.C.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s166_S200,cold_then_heat,CtH.L1.T.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s167_S201,cold_then_heat,CtH.L1.T.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s168_S202,cold_then_heat,CtH.L1.T.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s169_S203,heat_then_cold,HtC.N2.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s170_S204,heat_then_cold,HtC.N2.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s171_S205,heat_then_cold,HtC.N2.T.tp1.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s172_S206,heat_then_cold,HtC.N1.T.tp1.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s173_S207,heat_then_cold,HtC.N1.T.tp1.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s176_S208,heat,Ht1.N10.T.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s177_S209,heat,Ht1.N10.T.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s181_S210,control,Ht1.N1.C.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s182_S211,control,Ht1.N1.C.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s183_S212,control,Ht1.N1.C.tp2.3,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s190_S213,control,Ht1.N10.C.tp2.1,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s191_S214,control,Ht1.N10.C.tp2.2,yes,not added yet,photo,,this study,,(this study)
j1_thisStudy_PRJNA559404,s192_S215,control,Ht1.N10.C.tp2.3,yes,not added yet,photo,,this study,,(this study)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812166,control,X12_86_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812167,control,X2_6_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812168,control,X26_27_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812169,control,X30_87_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812170,control,X34_83_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812171,control,X36_85_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812172,control,X56_75_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812173,control,X58_4_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812174,control,X60_7_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812175,control,X62_88_300_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812176,heat,X24_86_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812177,heat,X14_6_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812178,heat,X38_27_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812179,heat,X42_87_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812180,heat,X46_83_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812181,heat,X48_85_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812182,heat,X70_75_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812183,heat,X72_4_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812184,heat,X74_7_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812185,heat,X76_88_300_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812186,control,X27_102_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812187,control,X3_70_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812188,control,X31_28_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812189,control,X33_11_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812190,control,X49_89_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812191,control,X5_65_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812192,control,X51_68_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812193,control,X53_64_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812194,control,X7_40_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812195,heat,X39_102_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812196,heat,X15_70_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812197,heat,X43_28_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812198,heat,X45_11_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812199,heat,X63_89_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812200,heat,X17_65_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812201,heat,X65_68_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812202,heat,X67_64_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812203,heat,X19_40_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812204,control,X11_86_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812205,control,X1_6_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812206,control,X25_27_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812207,control,X29_87_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812208,control,X9_83_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812209,control,X35_85_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812210,control,X55_75_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812211,control,X57_4_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812212,control,X59_7_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812213,control,X61_88_400_c_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812214,heat,X23_86_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812215,heat,X13_6_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812216,heat,X37_27_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812217,heat,X41_87_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812218,heat,X21_83_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812219,heat,X47_85_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
k1_Palumbi_lab_heat_resilience_PRJNA274410,SRR1812220,heat,X69_75_400_h_5h,yes,not added yet,visual,"Based on pilot experiments, the 20_h time point was chosen to investigate the changes taking place at the onset of visually detected bleaching. ",The role of transcriptome resilience in resistance of corals to bleaching,"technically not bleached yet, calling that it was in the process based on similarity of expression patterns",(Seneca and Palumbi 2015)
